sl,roll,sem,year,sub_code,total_credits,credit_obtained,timestamp,sub_type
31324,1201ME39,1,2012,EE101,8,DD,12-04-2012 16:11,CORE
31325,1201ME39,1,2012,HS101,6,CD,12-05-2012 12:54,CORE
31326,1201ME39,1,2012,MA101,8,DD,12-06-2012 17:48,CORE
31327,1201ME39,1,2012,ME110,3,BB,12-04-2012 18:06,CORE
31328,1201ME39,1,2012,ME111,7,DD,12-06-2012 13:38,CORE
31329,1201ME39,1,2012,PH101,6,DD,12-07-2012 16:46,CORE
31330,1201ME39,2,2012,CH102,6,CD,05-07-2013 14:37,CORE
31331,1201ME39,2,2012,CS101,6,CD,05-10-2013 10:22,CORE
31332,1201ME39,2,2012,CS110,3,CD,05-09-2013 17:03,CORE
31333,1201ME39,2,2012,EE102,4,BC,05-09-2013 17:31,CORE
31334,1201ME39,2,2012,MA102,8,DD,05-09-2013 17:33,CORE
31335,1201ME39,2,2012,ME101,8,F,7/14/2015 09:25:22,CORE
31336,1201ME39,2,2012,PH102,6,DD,05-09-2013 13:06,CORE
31337,1201ME39,2,2012,PH110,3,CC,05-09-2013 13:16,CORE
31338,1201ME39,3,2013,CS201,9,DD,12-04-2014 12:39,CORE
31339,1201ME39,3,2013,HS231,6,BC,12-03-2013 10:42,HS Elective
31340,1201ME39,3,2013,MA201,8,DD,12-04-2014 12:01,CORE
31341,1201ME39,3,2013,ME201,6,F,12-04-2015 20:23,CORE
31342,1201ME39,3,2013,ME204,6,DD,12-04-2014 18:22,CORE
31343,1201ME39,3,2013,ME205,8,CC,12-03-2013 20:07,CORE
31344,1201ME39,3,2013,ME211,4,CC,11/29/2013 11:06:54,CORE
31345,1201ME39,4,2014,CH201,6,CD,05-08-2014 15:44,Science Elective
31346,1201ME39,4,2014,EE280,6,DD,05-07-2014 19:16,CORE
31347,1201ME39,4,2014,EE281,3,CC,05-09-2014 17:41,CORE
31348,1201ME39,4,2014,HS211,6,CC,05-07-2014 16:06,HS Elective
31349,1201ME39,4,2014,ME202,6,DD,05-08-2014 15:01,CORE
31350,1201ME39,4,2014,ME203,6,F,05-05-2015 15:45,CORE
31351,1201ME39,4,2014,ME206,6,CD,05-08-2014 19:26,CORE
31352,1201ME39,4,2014,ME210,6,BC,05-08-2014 18:47,CORE
31353,1201ME39,4,2014,ME212,4,BB,05-08-2014 15:51,CORE
31354,1211MC01,1,2012,CS501,6,BB,12-04-2012 11:21,CORE
31355,1211MC01,1,2012,MA501,6,BB,12-06-2012 17:02,ELECTIVE
31356,1211MC01,1,2012,MA505,6,AB,12-05-2012 17:08,ELECTIVE
31357,1211MC01,1,2012,MA509,6,BB,12-06-2012 12:57,ELECTIVE
31358,1211MC01,1,2012,MA511,6,BC,12-04-2012 17:37,CORE
31359,1211MC01,1,2012,MC501,6,DD,12-05-2012 15:52,CORE
31360,1211MC01,1,2012,MC591,4,BC,12/11/2012 13:40:56:92,CORE
31361,1211MC01,2,2012,MA502,6,BB,05-09-2013 15:01,CORE
31362,1211MC01,2,2012,MA504,6,AB,05-09-2013 14:36,CORE
31363,1211MC01,2,2012,MA508,6,BC,05-09-2013 15:54,ELECTIVE
31364,1211MC01,2,2012,MA510,6,BB,05-09-2013 15:10,ELECTIVE
31365,1211MC01,2,2012,MA512,6,BB,05-09-2013 12:09,ELECTIVE
31366,1211MC01,2,2012,MC502,6,BB,05-09-2013 15:44,CORE
31367,1211MC01,2,2012,MC592,4,AB,05-09-2013 20:09,CORE
31368,1211MC01,3,2013,MA600,10,AB,12-06-2013 18:14,CORE
31369,1211MC01,3,2013,MA601,40,AA,12-06-2013 18:15,CORE
31370,1211MC01,4,2014,MA602,45,AB,07-11-2014 11:16,CORE
31371,1211MC02,1,2012,CS501,6,AA,12-04-2012 11:21,CORE
31372,1211MC02,1,2012,CS507,6,AB,12-06-2012 12:52,CORE
31373,1211MC02,1,2012,MA501,6,AA,12-06-2012 17:02,ELECTIVE
31374,1211MC02,1,2012,MA505,6,AB,12-05-2012 17:08,ELECTIVE
31375,1211MC02,1,2012,MA511,6,BB,12-04-2012 17:37,CORE
31376,1211MC02,1,2012,MC501,6,AA,12-05-2012 15:52,CORE
31377,1211MC02,1,2012,MC591,4,AA,12/11/2012 13:40:56:92,CORE
31378,1211MC02,2,2012,CS502,6,AA,05-09-2013 14:47,ELECTIVE
31379,1211MC02,2,2012,CS504,6,BB,05-09-2013 15:19,ELECTIVE
31380,1211MC02,2,2012,MA502,6,BB,05-09-2013 15:01,CORE
31381,1211MC02,2,2012,MA504,6,AB,05-09-2013 14:36,CORE
31382,1211MC02,2,2012,MA508,6,AB,05-09-2013 15:54,ELECTIVE
31383,1211MC02,2,2012,MC502,6,AA,05-09-2013 15:44,CORE
31384,1211MC02,2,2012,MC592,4,AA,05-09-2013 20:09,CORE
31385,1211MC02,3,2013,MA600,10,AA,12-06-2013 18:14,CORE
31386,1211MC02,3,2013,MA601,40,AA,12-06-2013 18:15,CORE
31387,1211MC02,4,2014,MA602,45,AA,07-11-2014 11:16,CORE
31388,1211MC03,1,2012,CS501,6,AA,12-04-2012 11:21,CORE
31389,1211MC03,1,2012,CS507,6,BB,12-06-2012 12:52,CORE
31390,1211MC03,1,2012,MA501,6,AB,12-06-2012 17:02,ELECTIVE
31391,1211MC03,1,2012,MA505,6,AB,12-05-2012 17:08,ELECTIVE
31392,1211MC03,1,2012,MA511,6,AB,12-04-2012 17:37,CORE
31393,1211MC03,1,2012,MC501,6,AA,12-05-2012 15:52,CORE
31394,1211MC03,1,2012,MC591,4,AA,12/11/2012 13:40:56:92,CORE
31395,1211MC03,2,2012,CS502,6,AB,05-09-2013 14:47,ELECTIVE
31396,1211MC03,2,2012,CS504,6,AA,05-09-2013 15:19,ELECTIVE
31397,1211MC03,2,2012,MA502,6,AB,05-09-2013 15:01,CORE
31398,1211MC03,2,2012,MA504,6,AA,05-09-2013 14:36,CORE
31399,1211MC03,2,2012,MA508,6,AA,05-09-2013 15:54,ELECTIVE
31400,1211MC03,2,2012,MC502,6,AA,05-09-2013 15:44,CORE
31401,1211MC03,2,2012,MC592,4,AA,05-09-2013 20:09,CORE
31402,1211MC03,3,2013,MA600,10,AA,12-06-2013 18:14,CORE
31403,1211MC03,3,2013,MA601,40,AA,12-06-2013 18:15,CORE
31404,1211MC03,4,2014,MA602,45,AA,07-11-2014 11:16,CORE
31405,1211MC04,1,2012,CS501,6,AA,12-04-2012 11:21,CORE
31406,1211MC04,1,2012,CS507,6,BB,12-06-2012 12:52,CORE
31407,1211MC04,1,2012,MA501,6,BB,12-06-2012 17:02,ELECTIVE
31408,1211MC04,1,2012,MA505,6,BB,12-05-2012 17:08,ELECTIVE
31409,1211MC04,1,2012,MA509,6,AB,12-06-2012 12:57,ELECTIVE
31410,1211MC04,1,2012,MC501,6,AB,12-05-2012 15:52,CORE
31411,1211MC04,1,2012,MC591,4,AA,12/11/2012 13:40:56:92,CORE
31412,1211MC04,2,2012,CS502,6,AB,05-09-2013 14:47,ELECTIVE
31413,1211MC04,2,2012,CS504,6,CC,05-09-2013 15:19,ELECTIVE
31414,1211MC04,2,2012,MA502,6,BC,05-09-2013 15:01,CORE
31415,1211MC04,2,2012,MA504,6,BB,05-09-2013 14:36,CORE
31416,1211MC04,2,2012,MA508,6,AA,05-09-2013 15:54,ELECTIVE
31417,1211MC04,2,2012,MC502,6,BC,05-09-2013 15:44,CORE
31418,1211MC04,2,2012,MC592,4,AA,05-09-2013 20:09,CORE
31419,1211MC04,3,2013,MA600,10,AB,12-06-2013 18:14,CORE
31420,1211MC04,3,2013,MA601,40,AA,12-06-2013 18:15,CORE
31421,1211MC04,4,2014,MA602,45,AA,07-11-2014 11:16,CORE
31422,1211MC05,1,2012,CS501,6,AB,12-04-2012 11:21,CORE
31423,1211MC05,1,2012,CS507,6,AB,12-06-2012 12:52,CORE
31424,1211MC05,1,2012,MA501,6,AA,12-06-2012 17:02,ELECTIVE
31425,1211MC05,1,2012,MA505,6,AB,12-05-2012 17:08,ELECTIVE
31426,1211MC05,1,2012,MA511,6,AB,12-04-2012 17:37,CORE
31427,1211MC05,1,2012,MC501,6,AA,12-05-2012 15:52,CORE
31428,1211MC05,1,2012,MC591,4,AB,12/11/2012 13:40:56:92,CORE
31429,1211MC05,2,2012,CS502,6,AB,05-09-2013 14:47,ELECTIVE
31430,1211MC05,2,2012,MA502,6,BB,05-09-2013 15:01,CORE
31431,1211MC05,2,2012,MA504,6,AB,05-09-2013 14:36,CORE
31432,1211MC05,2,2012,MA510,6,AA,05-09-2013 15:10,ELECTIVE
31433,1211MC05,2,2012,MA512,6,AA,05-09-2013 12:09,ELECTIVE
31434,1211MC05,2,2012,MC502,6,AB,05-09-2013 15:44,CORE
31435,1211MC05,2,2012,MC592,4,AB,05-09-2013 20:09,CORE
31436,1211MC05,3,2013,MA600,10,AB,12-06-2013 18:14,CORE
31437,1211MC05,3,2013,MA601,40,AA,12-06-2013 18:15,CORE
31438,1211MC05,4,2014,MA602,45,AB,07-11-2014 11:16,CORE
31439,1211MC06,1,2012,CS501,6,AB,12-04-2012 11:21,CORE
31440,1211MC06,1,2012,MA501,6,AA,12-06-2012 17:02,ELECTIVE
31441,1211MC06,1,2012,MA505,6,AB,12-05-2012 17:08,ELECTIVE
31442,1211MC06,1,2012,MA509,6,AA,12-06-2012 12:57,ELECTIVE
31443,1211MC06,1,2012,MA511,6,BB,12-04-2012 17:37,CORE
31444,1211MC06,1,2012,MC501,6,DD,12-05-2012 15:52,CORE
31445,1211MC06,1,2012,MC591,4,AB,12/11/2012 13:40:56:92,CORE
31446,1211MC06,2,2012,MA502,6,AA,05-09-2013 15:01,CORE
31447,1211MC06,2,2012,MA504,6,AB,05-09-2013 14:36,CORE
31448,1211MC06,2,2012,MA508,6,BB,05-09-2013 15:54,ELECTIVE
31449,1211MC06,2,2012,MA510,6,AA,05-09-2013 15:10,ELECTIVE
31450,1211MC06,2,2012,MA512,6,AB,05-09-2013 12:09,ELECTIVE
31451,1211MC06,2,2012,MC502,6,BB,05-09-2013 15:44,CORE
31452,1211MC06,2,2012,MC592,4,AB,05-09-2013 20:09,CORE
31453,1211MC06,3,2013,MA600,10,AB,12-06-2013 18:14,CORE
31454,1211MC06,3,2013,MA601,40,AA,12-06-2013 18:15,CORE
31455,1211MC06,4,2014,MA602,45,AB,07-11-2014 11:16,CORE
31456,1211MC07,1,2012,CS501,6,AB,12-04-2012 11:21,CORE
31457,1211MC07,1,2012,CS507,6,BC,12-06-2012 12:52,CORE
31458,1211MC07,1,2012,MA501,6,BC,12-06-2012 17:02,ELECTIVE
31459,1211MC07,1,2012,MA505,6,BC,12-05-2012 17:08,ELECTIVE
31460,1211MC07,1,2012,MA509,6,BB,12-06-2012 12:57,ELECTIVE
31461,1211MC07,1,2012,MC501,6,AB,12-05-2012 15:52,CORE
31462,1211MC07,1,2012,MC591,4,BB,12/11/2012 13:40:56:92,CORE
31463,1211MC07,2,2012,CS502,6,AB,05-09-2013 14:47,ELECTIVE
31464,1211MC07,2,2012,CS504,6,AB,05-09-2013 15:19,ELECTIVE
31465,1211MC07,2,2012,MA502,6,BC,05-09-2013 15:01,CORE
31466,1211MC07,2,2012,MA504,6,AB,05-09-2013 14:36,CORE
31467,1211MC07,2,2012,MA508,6,AB,05-09-2013 15:54,ELECTIVE
31468,1211MC07,2,2012,MC502,6,AA,05-09-2013 15:44,CORE
31469,1211MC07,2,2012,MC592,4,AA,05-09-2013 20:09,CORE
31470,1211MC07,3,2013,MA600,10,AA,12-06-2013 18:14,CORE
31471,1211MC07,3,2013,MA601,40,AA,12-06-2013 18:15,CORE
31472,1211MC07,4,2014,MA602,45,AB,07-11-2014 11:16,CORE
31473,1211MC08,1,2012,CS501,6,BB,12-04-2012 11:21,CORE
31474,1211MC08,1,2012,MA501,6,AB,12-06-2012 17:02,ELECTIVE
31475,1211MC08,1,2012,MA505,6,BB,12-05-2012 17:08,ELECTIVE
31476,1211MC08,1,2012,MA509,6,BC,12-06-2012 12:57,CORE
31477,1211MC08,1,2012,MA511,6,BC,12-04-2012 17:37,CORE
31478,1211MC08,1,2012,MC501,6,DD,12-05-2012 15:52,CORE
31479,1211MC08,1,2012,MC591,4,BB,12/11/2012 13:40:56:92,CORE
31480,1211MC08,2,2012,MA502,6,AB,05-09-2013 15:01,CORE
31481,1211MC08,2,2012,MA504,6,AA,05-09-2013 14:36,CORE
31482,1211MC08,2,2012,MA508,6,AB,05-09-2013 15:54,ELECTIVE
31483,1211MC08,2,2012,MA510,6,AB,05-09-2013 15:10,ELECTIVE
31484,1211MC08,2,2012,MA512,6,AB,05-09-2013 12:09,ELECTIVE
31485,1211MC08,2,2012,MC502,6,BB,05-09-2013 15:44,CORE
31486,1211MC08,2,2012,MC592,4,AA,05-09-2013 20:09,CORE
31487,1211MC08,3,2013,MA600,10,AA,12-06-2013 18:14,CORE
31488,1211MC08,3,2013,MA601,40,AB,12-06-2013 18:15,CORE
31489,1211MC08,4,2014,MA602,45,AB,07-11-2014 11:16,CORE
31490,1211MC09,1,2012,CS501,6,F,12-04-2012 11:21,CORE
31491,1211MC09,1,2012,MA501,6,F,12-06-2012 17:02,ELECTIVE
31492,1211MC09,1,2012,MA505,6,F,12-05-2012 17:08,ELECTIVE
31493,1211MC09,1,2012,MA509,6,F,12-06-2012 12:57,CORE
31494,1211MC09,1,2012,MA511,6,F,12-04-2012 17:37,CORE
31495,1211MC09,1,2012,MC501,6,F,12-05-2012 15:52,CORE
31496,1211MC09,1,2012,MC591,4,F,12/11/2012 13:40:56:92,CORE
31497,1211MC10,1,2012,CS501,6,BB,12-04-2012 11:21,CORE
31498,1211MC10,1,2012,CS507,6,BC,12-06-2012 12:52,CORE
31499,1211MC10,1,2012,MA501,6,BC,12-06-2012 17:02,ELECTIVE
31500,1211MC10,1,2012,MA509,6,AB,12-06-2012 12:57,CORE
31501,1211MC10,1,2012,MA511,6,BC,12-04-2012 17:37,CORE
31502,1211MC10,1,2012,MC501,6,BC,12-05-2012 15:52,CORE
31503,1211MC10,1,2012,MC591,4,AB,12/11/2012 13:40:56:92,CORE
31504,1211MC10,2,2012,CS502,6,BB,05-09-2013 14:47,ELECTIVE
31505,1211MC10,2,2012,CS504,6,BC,05-09-2013 15:19,ELECTIVE
31506,1211MC10,2,2012,MA502,6,BC,05-09-2013 15:01,CORE
31507,1211MC10,2,2012,MA504,6,BB,05-09-2013 14:36,CORE
31508,1211MC10,2,2012,MA508,6,BB,05-09-2013 15:54,ELECTIVE
31509,1211MC10,2,2012,MC502,6,AB,05-09-2013 15:44,CORE
31510,1211MC10,2,2012,MC592,4,AB,05-09-2013 20:09,CORE
31511,1211MC10,3,2013,MA600,10,AA,12-06-2013 18:14,CORE
31512,1211MC10,3,2013,MA601,40,AB,12-06-2013 18:15,CORE
31513,1211MC10,4,2014,MA602,45,BB,07-11-2014 11:16,CORE
31514,1211MT01,1,2012,EE501,6,BB,12-06-2012 13:22,CORE
31515,1211MT01,1,2012,ME501,6,BC,12-06-2012 10:01,CORE
31516,1211MT01,1,2012,ME503,6,BC,12-06-2012 17:56,ELECTIVE
31517,1211MT01,1,2012,SE501,6,BB,12-03-2012 16:37,CORE
31518,1211MT01,1,2012,SE503,6,BC,12-04-2012 17:36,ELECTIVE
31519,1211MT01,1,2012,SE505,6,BB,12-06-2012 10:32,ELECTIVE
31520,1211MT01,1,2012,SE507,4,BB,12-06-2012 10:36,ELECTIVE
31521,1211MT01,2,2012,EE508,6,BB,05-09-2013 20:24,ELECTIVE
31522,1211MT01,2,2012,ME512,6,CD,05-09-2013 11:29,ELECTIVE
31523,1211MT01,2,2012,PH515,6,BC,05-10-2013 09:25,ELECTIVE
31524,1211MT01,2,2012,SE502,6,BB,05-09-2013 12:02,CORE
31525,1211MT01,2,2012,SE504,6,AB,05-09-2013 18:09,CORE
31526,1211MT01,2,2012,SE506,6,BC,05-09-2013 21:23,CORE
31527,1211MT01,2,2012,SE508,4,AB,05-09-2013 12:23,CORE
31528,1211MT01,3,2013,SE600,10,AB,12/12/2013 10:47:11:733,CORE
31529,1211MT01,3,2013,SE601,40,AB,12/12/2013 10:47:11:733,CORE
31530,1211MT01,4,2014,SE602,45,AB,07-11-2014 11:14,CORE
31531,1211MT02,1,2012,EE501,6,AB,12-06-2012 13:22,CORE
31532,1211MT02,1,2012,ME501,6,AB,12-06-2012 10:01,ELECTIVE
31533,1211MT02,1,2012,ME503,6,BB,12-06-2012 17:56,ELECTIVE
31534,1211MT02,1,2012,SE501,6,AB,12-03-2012 16:37,CORE
31535,1211MT02,1,2012,SE503,6,BC,12-04-2012 17:36,ELECTIVE
31536,1211MT02,1,2012,SE505,6,AB,12-06-2012 10:32,ELECTIVE
31537,1211MT02,1,2012,SE507,4,AA,12-06-2012 10:36,ELECTIVE
31538,1211MT02,2,2012,EE508,6,AB,05-09-2013 20:24,ELECTIVE
31539,1211MT02,2,2012,ME512,6,BB,05-09-2013 11:29,ELECTIVE
31540,1211MT02,2,2012,PH515,6,BC,05-10-2013 09:25,ELECTIVE
31541,1211MT02,2,2012,SE502,6,AB,05-09-2013 12:02,CORE
31542,1211MT02,2,2012,SE504,6,AA,05-09-2013 18:09,CORE
31543,1211MT02,2,2012,SE506,6,AB,05-09-2013 21:23,CORE
31544,1211MT02,2,2012,SE508,4,AB,05-09-2013 12:23,CORE
31545,1211MT02,3,2013,SE600,10,AB,12/12/2013 10:47:16:436,CORE
31546,1211MT02,3,2013,SE601,40,AA,12/12/2013 10:47:16:436,CORE
31547,1211MT02,4,2014,SE602,45,AA,07-11-2014 11:14,CORE
31548,1211MT03,1,2012,EE501,6,F,12-06-2012 13:22,CORE
31549,1211MT03,1,2012,ME501,6,F,12-06-2012 10:01,ELECTIVE
31550,1211MT03,1,2012,ME503,6,F,12-06-2012 17:56,ELECTIVE
31551,1211MT03,1,2012,SE501,6,F,12-03-2012 16:37,CORE
31552,1211MT03,1,2012,SE503,6,F,12-04-2012 17:36,ELECTIVE
31553,1211MT03,1,2012,SE505,6,F,12-06-2012 10:32,ELECTIVE
31554,1211MT03,1,2012,SE507,4,F,12-06-2012 10:36,ELECTIVE
31555,1211MT04,1,2012,EE501,6,AA,12-06-2012 13:22,CORE
31556,1211MT04,1,2012,ME501,6,AB,12-06-2012 10:01,ELECTIVE
31557,1211MT04,1,2012,ME503,6,BB,12-06-2012 17:56,ELECTIVE
31558,1211MT04,1,2012,SE501,6,AB,12-03-2012 16:37,CORE
31559,1211MT04,1,2012,SE503,6,BB,12-04-2012 17:36,ELECTIVE
31560,1211MT04,1,2012,SE505,6,AB,12-06-2012 10:32,ELECTIVE
31561,1211MT04,1,2012,SE507,4,BB,12-06-2012 10:36,ELECTIVE
31562,1211MT04,2,2012,EE508,6,AA,05-09-2013 20:24,ELECTIVE
31563,1211MT04,2,2012,ME512,6,DD,05-09-2013 11:29,ELECTIVE
31564,1211MT04,2,2012,PH515,6,BC,05-10-2013 09:25,ELECTIVE
31565,1211MT04,2,2012,SE502,6,BB,05-09-2013 12:02,CORE
31566,1211MT04,2,2012,SE504,6,AA,05-09-2013 18:09,CORE
31567,1211MT04,2,2012,SE506,6,AB,05-09-2013 21:23,CORE
31568,1211MT04,2,2012,SE508,4,BB,05-09-2013 12:23,CORE
31569,1211MT04,3,2013,SE600,10,AB,12/12/2013 10:47:20:826,CORE
31570,1211MT04,3,2013,SE601,40,BB,12/12/2013 10:47:20:826,CORE
31571,1211MT04,4,2014,SE602,45,BB,07-11-2014 11:14,CORE
31572,1211MT05,1,2012,EE501,6,BC,12-06-2012 13:22,ELECTIVE
31573,1211MT05,1,2012,ME501,6,BC,12-06-2012 10:01,ELECTIVE
31574,1211MT05,1,2012,ME503,6,BC,12-06-2012 17:56,ELECTIVE
31575,1211MT05,1,2012,SE501,6,BC,12-03-2012 16:37,ELECTIVE
31576,1211MT05,1,2012,SE503,6,DD,12-04-2012 17:36,ELECTIVE
31577,1211MT05,1,2012,SE505,6,AB,12-06-2012 10:32,ELECTIVE
31578,1211MT05,1,2012,SE507,4,BB,12-06-2012 10:36,ELECTIVE
31579,1211MT05,2,2012,EE508,6,BC,05-09-2013 20:24,ELECTIVE
31580,1211MT05,2,2012,ME512,6,CD,05-09-2013 11:29,ELECTIVE
31581,1211MT05,2,2012,PH515,6,BB,05-10-2013 09:25,ELECTIVE
31582,1211MT05,2,2012,SE502,6,BC,05-09-2013 12:02,CORE
31583,1211MT05,2,2012,SE504,6,AB,05-09-2013 18:09,CORE
31584,1211MT05,2,2012,SE506,6,BC,05-09-2013 21:23,CORE
31585,1211MT05,2,2012,SE508,4,BB,05-09-2013 12:23,CORE
31586,1211MT05,3,2013,SE600,10,BB,12/12/2013 10:47:25:31,CORE
31587,1211MT05,3,2013,SE601,40,AB,12/12/2013 10:47:25:31,CORE
31588,1211MT05,4,2014,SE602,45,AB,07-11-2014 11:14,CORE
31589,1211MT06,1,2012,EE501,6,F,12-06-2012 13:22,ELECTIVE
31590,1211MT06,1,2012,ME501,6,F,12-06-2012 10:01,ELECTIVE
31591,1211MT06,1,2012,ME503,6,F,12-06-2012 17:56,ELECTIVE
31592,1211MT06,1,2012,SE501,6,F,12-03-2012 16:37,ELECTIVE
31593,1211MT06,1,2012,SE503,6,F,12-04-2012 17:36,ELECTIVE
31594,1211MT06,1,2012,SE505,6,F,12-06-2012 10:32,ELECTIVE
31595,1211MT06,1,2012,SE507,4,F,12-06-2012 10:36,ELECTIVE
31596,1211MT07,1,2012,EE501,6,F,12-06-2012 13:22,ELECTIVE
31597,1211MT07,1,2012,ME501,6,F,12-06-2012 10:01,ELECTIVE
31598,1211MT07,1,2012,ME503,6,F,12-06-2012 17:56,ELECTIVE
31599,1211MT07,1,2012,SE501,6,F,12-03-2012 16:37,ELECTIVE
31600,1211MT07,1,2012,SE503,6,F,12-04-2012 17:36,ELECTIVE
31601,1211MT07,1,2012,SE505,6,CC,12-06-2012 10:32,ELECTIVE
31602,1211MT07,1,2012,SE507,4,F,12-06-2012 10:36,ELECTIVE
31603,1211MT08,1,2012,EE501,6,AA,12-06-2012 13:22,ELECTIVE
31604,1211MT08,1,2012,ME501,6,AB,12-06-2012 10:01,ELECTIVE
31605,1211MT08,1,2012,ME503,6,BB,12-06-2012 17:56,ELECTIVE
31606,1211MT08,1,2012,SE501,6,BB,12-03-2012 16:37,ELECTIVE
31607,1211MT08,1,2012,SE503,6,BC,12-04-2012 17:36,ELECTIVE
31608,1211MT08,1,2012,SE505,6,AB,12-06-2012 10:32,ELECTIVE
31609,1211MT08,1,2012,SE507,4,AA,12-06-2012 10:36,ELECTIVE
31610,1211MT08,2,2012,EE508,6,AB,05-09-2013 20:24,ELECTIVE
31611,1211MT08,2,2012,ME512,6,DD,05-09-2013 11:29,ELECTIVE
31612,1211MT08,2,2012,PH515,6,BC,05-10-2013 09:25,ELECTIVE
31613,1211MT08,2,2012,SE502,6,BB,05-09-2013 12:02,CORE
31614,1211MT08,2,2012,SE504,6,AB,05-09-2013 18:09,CORE
31615,1211MT08,2,2012,SE506,6,AB,05-09-2013 21:23,CORE
31616,1211MT08,2,2012,SE508,4,BB,05-09-2013 12:23,CORE
31617,1211MT08,3,2013,SE600,10,AB,12/12/2013 10:47:29:89,CORE
31618,1211MT08,3,2013,SE601,40,F,12/12/2013 10:47:29:89,CORE
31619,1211MT09,1,2012,EE501,6,AA,12-06-2012 13:22,ELECTIVE
31620,1211MT09,1,2012,ME501,6,AA,12-06-2012 10:01,ELECTIVE
31621,1211MT09,1,2012,ME503,6,BB,12-06-2012 17:56,ELECTIVE
31622,1211MT09,1,2012,SE501,6,BB,12-03-2012 16:37,ELECTIVE
31623,1211MT09,1,2012,SE503,6,BB,12-04-2012 17:36,ELECTIVE
31624,1211MT09,1,2012,SE505,6,AB,12-06-2012 10:32,ELECTIVE
31625,1211MT09,1,2012,SE507,4,AB,12-06-2012 10:36,ELECTIVE
31626,1211MT09,2,2012,EE508,6,BB,05-09-2013 20:24,ELECTIVE
31627,1211MT09,2,2012,ME512,6,DD,05-09-2013 11:29,ELECTIVE
31628,1211MT09,2,2012,PH515,6,BC,05-10-2013 09:25,ELECTIVE
31629,1211MT09,2,2012,SE502,6,BB,05-09-2013 12:02,CORE
31630,1211MT09,2,2012,SE504,6,AB,05-09-2013 18:09,CORE
31631,1211MT09,2,2012,SE506,6,BB,05-09-2013 21:23,CORE
31632,1211MT09,2,2012,SE508,4,CC,05-09-2013 12:23,CORE
31633,1211MT09,3,2013,SE600,10,AA,12/12/2013 10:47:34:186,CORE
31634,1211MT09,3,2013,SE601,40,BB,12/12/2013 10:47:34:186,CORE
31635,1211MT09,4,2014,SE602,45,BB,07-11-2014 11:14,CORE
31636,1211MT10,1,2012,EE501,6,F,12-06-2012 13:22,ELECTIVE
31637,1211MT10,1,2012,ME501,6,F,12-06-2012 10:01,ELECTIVE
31638,1211MT10,1,2012,ME503,6,F,12-06-2012 17:56,ELECTIVE
31639,1211MT10,1,2012,SE501,6,F,12-03-2012 16:37,ELECTIVE
31640,1211MT10,1,2012,SE503,6,F,12-04-2012 17:36,ELECTIVE
31641,1211MT10,1,2012,SE505,6,F,12-06-2012 10:32,ELECTIVE
31642,1211MT10,1,2012,SE507,4,F,12-06-2012 10:36,ELECTIVE
31643,1211MT11,1,2012,EE501,6,F,12-06-2012 13:22,ELECTIVE
31644,1211MT11,1,2012,ME501,6,F,12-06-2012 10:01,ELECTIVE
31645,1211MT11,1,2012,ME503,6,F,12-06-2012 17:56,ELECTIVE
31646,1211MT11,1,2012,SE501,6,F,12-03-2012 16:37,ELECTIVE
31647,1211MT11,1,2012,SE503,6,F,12-04-2012 17:36,ELECTIVE
31648,1211MT11,1,2012,SE505,6,F,12-06-2012 10:32,ELECTIVE
31649,1211MT11,1,2012,SE507,4,F,12-06-2012 10:36,ELECTIVE
31650,1211NT01,1,2012,CH501,6,AB,11/29/2012 17:02:59,CORE
31651,1211NT01,1,2012,NT501,6,AA,11/30/2012 19:28:48,ELECTIVE
31652,1211NT01,1,2012,NT502,6,BB,12-06-2012 22:04,ELECTIVE
31653,1211NT01,1,2012,NT503,6,BB,11/30/2012 19:10:14,CORE
31654,1211NT01,1,2012,NT504,4,AB,11/30/2012 19:13:50,CORE
31655,1211NT01,1,2012,PH501,6,AA,12-03-2012 14:29,CORE
31656,1211NT01,1,2012,PH502,6,BB,12-07-2012 11:32,CORE
31657,1211NT01,2,2012,CH512,6,AA,5/7/2013 18:14:28:466,ELECTIVE
31658,1211NT01,2,2012,NT511,6,AB,05-09-2013 11:07,CORE
31659,1211NT01,2,2012,NT512,6,BB,05-10-2013 09:17,CORE
31660,1211NT01,2,2012,NT513,6,BB,05-09-2013 17:09,CORE
31661,1211NT01,2,2012,NT514,4,AB,05-09-2013 16:53,CORE
31662,1211NT01,2,2012,PH513,6,AB,05-09-2013 15:29,ELECTIVE
31663,1211NT01,2,2012,PH514,6,BC,05-09-2013 14:28,ELECTIVE
31664,1211NT01,3,2013,NT601,40,AB,12-06-2013 12:34,CORE
31665,1211NT01,3,2013,NT602,10,AB,12-05-2013 13:13,CORE
31666,1211NT01,4,2014,NT611,45,AA,07-11-2014 12:38,CORE
31667,1211NT02,1,2012,NT501,6,BC,11/30/2012 19:28:48,ELECTIVE
31668,1211NT02,1,2012,NT502,6,BB,12-06-2012 22:04,ELECTIVE
31669,1211NT02,1,2012,NT503,6,BB,11/30/2012 19:10:14,CORE
31670,1211NT02,1,2012,NT504,4,BC,11/30/2012 19:13:50,CORE
31671,1211NT02,1,2012,PH501,6,BB,12-03-2012 14:29,CORE
31672,1211NT02,1,2012,PH502,6,BB,12-07-2012 11:32,CORE
31673,1211NT02,1,2012,PH503,6,BC,12-04-2012 13:42,CORE
